Timestamp,Grade,Gender,Race,OnCampus,KnowName,ElectPart,Impact,MyOpinion,CampusOpinion,HearAbout,EventPart,WhyPart,BigIssue,EventKind,Additional comments and suggestions,,,,,,
3/5/19 17:07,Sophomore,Female,White,Yes,No,1,2,4,4,1,1-2 times,"Free food or swag, My friends encouraged me to go","Environmental issues, Connection to campus, Civic Engagement, Student Wellness","Interactive events, Social events",,,,,,,
3/5/19 17:08,Sophomore,Female,White,Yes,No,1,1,3,3,2,None,"Free food or swag, Personal or professional development, It seemed fun","Academic challenges, Career readiness, Civic Engagement","Interactive events, Training and informationals",Needs more awareness. Definitely need to raise awareness of what student government is and what they can do,,,,,,
2/1/19 16:16,First-year,Male,White,Yes,No,2,3,3,4,4,3-5 times,"It seemed fun, My friends encouraged me to go, Free food or swag","Campus civility, Connection to campus, Environmental issues","Service events, Social events, Discussions and seminars, Training and informationals, Interactive events",,,,,,,
2/2/19 16:50,First-year,Male,White,Yes,No,1,3,2,3,3,None,Not applicable,"Affordability, Free speech, Environmental issues, Diversity",Speakers and talks,,,,,,,
2/4/19 20:04,First-year,Male,White,Yes,No,2,2,3,2,1,1-2 times,Free food or swag,"Diversity, Academic challenges, Free speech","Social events, Discussions and seminars","(Regarding campus opinion) ""Not neg, just unknown""",,,,,,
2/4/19 20:05,First-year,Male,White,Yes,No,1,1,3,3,1,None,"Free food or swag, I saw it on social media","Diversity, Academic challenges, Environmental issues, Career readiness, Mental health, Connection to campus, Campus civility, Free speech, Civic Engagement, Affordability, Student Wellness","Interactive events, Social events, Discussions and seminars, Service events, Speakers and talks",,,,,,,
2/4/19 21:26,First-year,Male,White,Yes,No,1,3,4,4,1,None,"Free food or swag, Personal or professional development, It seemed fun, My friends encouraged me to go","Academic challenges, Campus civility, Student Wellness","Interactive events, Social events, Speakers and talks",,,,,,,
2/10/19 19:55,First-year,Male,White,Yes,No,1,2,3,2,3,None,Not applicable,"Academic challenges, Affordability",Speakers and talks,,,,,,,
2/4/19 20:33,Junior,Male,White,Yes,No,1,5,1,1,1,None,Free food or swag,"Diversity, Mental health, Student Wellness",Interactive events,,,,,,,
2/10/19 19:49,Junior,Male,White,Yes,No,2,3,3,3,1,None,"It seemed fun, My friends encouraged me to go","Mental health, Campus civility, Free speech, Civic Engagement, Student Wellness","Social events, Speakers and talks",,,,,,,
1/31/19 19:57,Senior,Male,White,Yes,No,1,2,3,3,3,None,Not applicable,"Affordability, Free speech, Academic challenges",QnA Forums,,,,,,,
2/2/19 21:21,Sophomore,Male,White,Yes,No,1,1,3,3,1,None,Not applicable,"Affordability, Mental health, Academic challenges","Speakers and talks, Social events, Discussions and seminars",,,,,,,
2/6/19 19:06,Sophomore,Male,White,Yes,No,2,3,3,3,2,3-5 times,"Free food or swag, It seemed fun, My friends encouraged me to go","Academic challenges, Career readiness, Mental health, Free speech, Affordability","Social events, Speakers and talks",,,,,,,
2/10/19 20:05,Sophomore,Male,White,Yes,No,1,2,2,3,2,1-2 times,"Free food or swag, My friends encouraged me to go","Career readiness, Mental health, Student Wellness","Social events, Discussions and seminars, Speakers and talks",More information in dorms would be good. This is where I spend most of my time so seeing this info all the time would keep me informed on events/elections.,,,,,,
2/1/19 15:35,First-year,Female,"White, Hispanic/Latino",Yes,No,1,2,4,4,3,None,Not applicable,"Affordability, Connection to campus",Social events,,,,,,,
2/2/19 21:31,Junior,Female,White,No,"No, but if I remember correctly she is from Burke County (me too)",,1,5,5,3,1-2 times,Free food or swag,"Mental health, Connection to campus, Diversity","Speakers and talks, Social events, Interactive events",,,,,,,
2/10/19 19:51,Junior,Female,Asian,No,Yes,2,2,3,3,3,None,Not applicable,"Diversity, Academic challenges, Mental health, Civic Engagement, Affordability, Student Wellness","Interactive events, Social events, Service events",,,,,,,
2/10/19 19:59,Junior,Female,Asian,No,Yes,2,2,2,4,3,None,Not applicable,"Diversity, Environmental issues, Mental health, Affordability",Training and informationals,,,,,,,
2/10/19 20:00,Junior,Female,Asian,No,Yes,2,2,2,4,3,None,Not applicable,"Diversity, Environmental issues, Mental health, Affordability, Student Wellness",Training and informationals,,,,,,,
2/4/19 20:26,Senior,Female,Asian,No,Yes,2,1,3,2,4,None,Free food or swag,"Career readiness, Mental health, Student Wellness","Training and informationals, QnA Forums, Speakers and talks",,,,,,,
3/5/19 17:10,Senior,Female,Asian,No,Yes,5,4,3,3,3,1-2 times,Free food or swag,"Diversity, Campus civility, Civic Engagement","Interactive events, Social events, Speakers and talks",,,,,,,
2/2/19 21:10,Junior,Male,Asian,No,Yes,3,3,3,3,3,3-5 times,My friends encouraged me to go,"Diversity, Student Wellness","Speakers and talks, Social events, Training and informationals",,,,,,,
2/4/19 21:21,Junior,Male,Asian,No,Yes,1,2,2,2,3,None,Free food or swag,"Diversity, Mental health, Student Wellness","Interactive events, Social events, Training and informationals, Speakers and talks",,,,,,,
2/4/19 21:10,Senior,Male,Asian,No,Yes,5,3,4,4,2,3-5 times,"I saw it on social media, Personal or professional development, It seemed fun","Diversity, Environmental issues, Connection to campus, Affordability","Interactive events, Social events, Speakers and talks",,,,,,,
3/5/19 17:09,Senior,Male,Asian,No,Yes,2,2,2,2,1,1-2 times,"Free food or swag, Personal or professional development, My friends encouraged me to go","Diversity, Environmental issues, Mental health","Interactive events, Social events, Speakers and talks",Please promote Stephen,,,,,,
2/4/19 21:28,Junior,Male,"Asian, Black or African American, White",No,Yes,3,3,4,4,4,1-2 times,"Free food or swag, I was interested in a subject or area, I saw it on social media, I saw it on a poster or flyer, Personal or professional development","Diversity, Career readiness, Affordability","Interactive events, Social events, Speakers and talks",,,,,,,
1/30/19 17:56,Sophomore,Female,"Asian, White",No,Yes,1,3,3,2,1,None,Not applicable,Environmental issues,"Speakers and talks, Service events, Training and informationals",,,,,,,
2/1/19 16:15,Junior,Female,Black or African American,No,Yes,4,3,3,3,3,1-2 times,Free food or swag,"Mental health, Diversity, Student Wellness",Interactive events,,,,,,,
2/2/19 15:32,Junior,Male,Black or African American,No,Yes,1,4,4,4,2,1-2 times,I was interested in a subject or area,"Affordability, Campus civility, Diversity","QnA Forums, Social events, Discussions and seminars",,,,,,,
2/5/19 12:12,Junior,Male,Black or African American,No,Yes,5,3,4,4,4,1-2 times,I saw it on social media,"Diversity, Civic Engagement, Student Wellness","Training and informationals, Speakers and talks",,,,,,,
3/5/19 17:14,Junior,Male,Black or African American,No,Yes,4,4,4,4,4,1-2 times,"Free food or swag, Personal or professional development","Mental health, Free speech, Affordability","Discussions and seminars, Speakers and talks",,,,,,,
2/6/19 18:21,Senior,Female,Hispanic/Latino,No,Yes,1,1,3,3,1,None,Not applicable,Connection to campus,Interactive events,,,,,,,
3/5/19 12:48,Sophomore,Female,Hispanic/Latino,No,Yes,3,3,4,3,3,None,"Free food or swag, It seemed fun","Diversity, Mental health, Student Wellness",Interactive events,,,,,,,
2/4/19 19:38,Senior,Male,Hispanic/Latino,No,Yes,3,2,4,3,1,1-2 times,Free food or swag,"Diversity, Environmental issues","Social events, Service events",Y'all should partner with Sunrise Movement,,,,,,
3/5/19 17:08,Senior,Male,Hispanic/Latino,No,Yes,5,1,2,2,5,6-10 times,Free food or swag,Civic Engagement,Social events,,,,,,,
1/31/19 18:11,Senior,Nonbinary,mixed,No,Yes,5,5,3,3,3,More than 10,all the above,all the above,all the above,,,,,,,
1/30/19 17:37,Junior,Male,Prefer not to say,No,Yes,5,,3,3,1,6-10 times,,"Affordability, Mental health, Diversity",,,,,,,,
2/2/19 15:57,Senior,Male,Prefer not to say,No,Yes,2,2,3,3,3,None,Not applicable,Student Wellness,"Speakers and talks, QnA Forums, Service events",,,,,,,
2/4/19 20:28,First-year,Female,White,No,Yes,1,4,5,4,3,None,"Free food or swag, I was interested in a subject or area, Personal or professional development","Diversity, Mental health, Student Wellness","Social events, Service events, Speakers and talks","(Regarding UNC elections) ""haven't had the chance but I will!""",,,,,,
2/5/19 12:18,First-year,Female,White,No,Yes,1,4,3,4,3,1-2 times,It seemed fun,"Mental health, Connection to campus, Student Wellness","Interactive events, Social events",,,,,,,
2/5/19 12:19,First-year,Female,White,No,Yes,4,3,3,2,3,1-2 times,"Free food or swag, I saw it on social media, It seemed fun","Mental health, Civic Engagement, Affordability","Interactive events, Social events, Service events, Speakers and talks",,,,,,,
1/30/19 17:27,Grad,Female,White,No,Yes,4,2,3,3,2,None,Not applicable,"Affordability, Diversity, Police brutality and surveillance","Speakers and talks, Service events","I think SG needs to speak out against UNC facilitating white supremacist demonstrations while beating/arresting anti-racists, sending undercover cops to spy on sit-ins, etc.",,,,,,
1/30/19 17:31,Junior,Female,White,No,Yes,1,1,3,3,2,None,Not applicable,"Career readiness, Environmental issues, Diversity, Student Wellness","Speakers and talks, Social events, Interactive events",,,,,,,
1/31/19 18:14,Junior,Female,White,No,Yes,4,2,3,2,3,1-2 times,My friends encouraged me to go,"Affordability, Mental health, Diversity","Speakers and talks, QnA Forums, Service events, Social events, Discussions and seminars",,,,,,,
2/1/19 16:17,Junior,Female,White,No,Yes,5,5,5,3,5,More than 10,My friends encouraged me to go,Advocacy,Speakers and talks,,,,,,,
2/2/19 15:02,Junior,Female,White,No,Yes,1,2,3,3,2,None,"My friends encouraged me to go, I saw it on social media, Free food or swag","Affordability, Civic Engagement, Mental health","Speakers and talks, Social events",,,,,,,
2/2/19 15:38,Junior,Female,White,No,Yes,5,3,3,2,2,1-2 times,"It seemed fun, My friends encouraged me to go, I saw it on social media, Personal or professional development, Free food or swag, I was interested in a subject or area","Affordability, Civic Engagement, Environmental issues","Speakers and talks, Service events, Social events, Discussions and seminars, Training and informationals, Interactive events",,,,,,,
2/2/19 15:47,Junior,Female,White,No,Yes,1,2,3,3,2,None,Not applicable,"Mental health, Career readiness, Environmental issues","Speakers and talks, Service events, Training and informationals",,,,,,,
2/2/19 15:56,Junior,Female,White,No,Yes,3,2,2,3,1,1-2 times,Free food or swag,"Affordability, Career readiness, Environmental issues","Speakers and talks, Interactive events",,,,,,,
2/2/19 16:58,Junior,Female,White,No,Yes,3,3,4,4,3,None,Not applicable,"Affordability, Civic Engagement, Mental health, Academic challenges, Diversity, Student Wellness","Speakers and talks, Service events, Discussions and seminars",,,,,,,
2/2/19 17:01,Junior,Female,White,No,Yes,2,2,3,3,2,1-2 times,Not applicable,"Affordability, Mental health",Discussions and seminars,,,,,,,
2/4/19 19:25,Junior,Female,White,No,Yes,4,2,3,3,4,3-5 times,"Free food or swag, I was interested in a subject or area, It seemed fun, My friends encouraged me to go",Environmental issues,Speakers and talks,,,,,,,
2/4/19 20:10,Junior,Female,White,No,Yes,1,2,3,3,1,None,I was interested in a subject or area,"Diversity, Career readiness, Mental health","Interactive events, Discussions and seminars, Service events",,,,,,,
2/5/19 12:10,Junior,Female,White,No,Yes,1,2,2,3,3,1-2 times,My friends encouraged me to go,"Environmental issues, Connection to campus, Civic Engagement",Service events,,,,,,,
1/30/19 17:16,Senior,Female,White,No,Yes,5,5,5,5,5,More than 10,I was interested in a subject or area,"Affordability, Connection to campus, Diversity",Speakers and talks,,,,,,,
2/4/19 20:30,Senior,Female,White,No,Yes,3,3,3,3,2,3-5 times,"Free food or swag, I was interested in a subject or area, I saw it on social media, I saw it on a poster or flyer, Personal or professional development, It seemed fun, My friends encouraged me to go","Diversity, Mental health, Student Wellness","Interactive events, Social events",Great job adding the mental health initiative.,,,,,,
2/4/19 21:09,Senior,Female,White,No,Yes,5,3,3,3,4,1-2 times,"Free food or swag, I was interested in a subject or area, I saw it on social media, My friends encouraged me to go","Career readiness, Mental health, Free speech, Student Wellness","Interactive events, Social events, Speakers and talks",,,,,,,
2/4/19 21:19,Senior,Female,White,No,Yes,5,3,3,3,2,3-5 times,"Free food or swag, I was interested in a subject or area, I saw it on social media","Diversity, Academic challenges, Career readiness","Interactive events, Service events, Speakers and talks",,,,,,,
2/5/19 12:21,Senior,Female,White,No,Yes,2,1,3,3,1,None,Not applicable,"Diversity, Career readiness, Mental health","Training and informationals, Speakers and talks",i don't know much about what goes on in student gov/what it even actually does or can do. I want to highlight how important addressing mental health here is! CAPS is good but not enough. Thanks!,,,,,,
2/6/19 18:19,Senior,Female,White,No,Yes,3,1,3,3,2,None,Not applicable,"Diversity, Mental health, Affordability","Discussions and seminars, Service events, Speakers and talks",,,,,,,
2/10/19 19:45,Senior,Female,White,No,Yes,5,3,3,3,2,3-5 times,"Free food or swag, I was interested in a subject or area","Diversity, Academic challenges, Career readiness","Interactive events, Social events",,,,,,,
2/6/19 18:43,Sophomore,Female,White,No,Yes,4,3,4,3,4,1-2 times,Free food or swag,"Diversity, Mental health, Student Wellness","Interactive events, Social events",,,,,,,
2/1/19 23:25,Junior,Male,White,No,Yes,4,2,2,3,3,6-10 times,"It seemed fun, I saw it on a poster or flyer, Free food or swag","Civic Engagement, Career readiness, Environmental issues, Diversity, Student Wellness","Social events, Training and informationals, Interactive events",,,,,,,
1/30/19 15:50,Senior,Male,White,No,Yes,1,1,2,3,1,None,Not applicable,Affordability,Discussions and seminars,The campaign for student body president is an annual carnival of moral debasement and bottom feeding resume hawking. Abolish or amend.,,,,,,
1/30/19 17:19,Senior,Male,White,No,Yes,2,2,4,2,1,None,Not applicable,"Affordability, Mental health, Academic challenges, Career readiness, Environmental issues","Speakers and talks, Social events, Discussions and seminars, Training and informationals",Thanks for all you do!,,,,,,
2/2/19 15:28,Senior,Male,White,No,Yes,2,2,2,3,2,None,Not applicable,Mental health,"Discussions and seminars, Training and informationals",,,,,,,
2/2/19 16:59,Senior,Male,White,No,Yes,2,3,2,2,3,None,Not applicable,"Affordability, Mental health, Diversity","QnA Forums, Service events","I think student government could be improved by being more representative of the student body-- many Morehead SBPs. Need to focus on justice and equity issues, like lack of Latinx center",,,,,,
3/5/19 17:11,Senior,Male,White,No,Yes,3,2,4,3,1,None,"Free food or swag, I was interested in a subject or area, It seemed fun, My friends encouraged me to go","Diversity, Career readiness, Mental health, Free speech, Civic Engagement, Affordability","Interactive events, Training and informationals",,,,,,,
3/5/19 17:13,Junior,Female,"White, Middle Eastern/North African",No,Yes,2,3,2,3,1,1-2 times,"Free food or swag, I was interested in a subject or area","Diversity, Connection to campus, Student Wellness","Interactive events, Social events, Speakers and talks",,,,,,,
3/5/19 17:07,Senior,Male,,No,Yes,2,3,3,3,2,None,"Free food or swag, I was interested in a subject or area, My friends encouraged me to go","Environmental issues, Mental health, Affordability","Interactive events, Social events",,,,,,,
1/31/19 19:58,First-year,Female,Asian,Yes,Yes,1,1,3,4,3,None,Not applicable,"Career readiness, Environmental issues, Student Wellness","Speakers and talks, QnA Forums, Social events",,,,,,,
2/2/19 14:51,First-year,Female,Asian,Yes,Yes,5,5,5,5,5,More than 10,in stugov,"Career readiness, Diversity, Student Wellness","Service events, Training and informationals, Interactive events",,,,,,,
2/2/19 14:53,First-year,Female,Asian,Yes,Yes,2,2,4,5,4,None,Not applicable,"Mental health, Academic challenges, Career readiness","Speakers and talks, QnA Forums, Service events, Discussions and seminars, Interactive events",,,,,,,
2/4/19 21:12,First-year,Female,Asian,Yes,Yes,1,1,3,3,3,1-2 times,"Free food or swag, I was interested in a subject or area, It seemed fun, My friends encouraged me to go","Diversity, Affordability, Student Wellness","Interactive events, Social events",maybe plan more events at times other than the middle of the day so people with classes can go too,,,,,,
3/5/19 17:03,First-year,Female,Asian,Yes,Yes,5,4,4,4,2,None,"Free food or swag, I was interested in a subject or area, I saw it on social media, Personal or professional development, My friends encouraged me to go","Diversity, Career readiness, Connection to campus","Interactive events, Social events, Service events, Speakers and talks",,,,,,,
3/5/19 17:06,First-year,Female,Asian,Yes,Yes,2,3,4,3,4,1-2 times,"Free food or swag, I was interested in a subject or area, I saw it on social media, It seemed fun","Diversity, Civic Engagement, Affordability","Interactive events, Social events, Training and informationals, Speakers and talks",,,,,,,
1/31/19 17:58,Junior,Female,Asian,Yes,Yes,2,3,3,3,2,1-2 times,I'm in CUAB and some of the events are co-sponsored,"Academic challenges, Diversity, Student Wellness",Speakers and talks,,,,,,,
2/5/19 12:16,Junior,Female,Asian,Yes,Yes,2,2,3,3,4,None,Not applicable,"Diversity, Academic challenges, Affordability",Speakers and talks,,,,,,,
2/1/19 23:19,Senior,Female,Asian,Yes,Yes,1,2,3,4,2,None,"I saw it on a poster or flyer, Free food or swag","Mental health, Career readiness, Environmental issues","Social events, Interactive events","More visibility in the year, not just election time",,,,,,
2/2/19 15:08,Senior,Female,Asian,Yes,Yes,2,3,4,4,4,3-5 times,My friends encouraged me to go,"Affordability, Civic Engagement, Free speech, Connection to campus",Speakers and talks,,,,,,,
2/1/19 15:40,Sophomore,Female,Asian,Yes,Yes,2,3,3,3,2,None,Free food or swag,"Campus civility, Civic Engagement, Free speech, Mental health, Environmental issues, Diversity",QnA Forums,,,,,,,
2/1/19 23:30,Sophomore,Female,Asian,Yes,Yes,1,3,3,3,1,None,Not applicable,"Affordability, Career readiness, Environmental issues","Speakers and talks, Service events, Social events, Training and informationals",,,,,,,
2/4/19 21:29,Sophomore,Female,Asian,Yes,Yes,1,2,3,3,3,1-2 times,"I was interested in a subject or area, I saw it on social media, I saw it on a poster or flyer, Personal or professional development, It seemed fun","Diversity, Career readiness, Connection to campus, Affordability","Interactive events, Social events, Training and informationals, Discussions and seminars",,,,,,,
2/5/19 12:06,Sophomore,Female,Asian,Yes,Yes,2,2,3,4,3,None,"Free food or swag, I was interested in a subject or area, I saw it on social media, Personal or professional development, My friends encouraged me to go","Diversity, Academic challenges, Environmental issues, Mental health, Affordability, Student Wellness","Training and informationals, QnA Forums, Discussions and seminars, Speakers and talks",,,,,,,
3/5/19 17:09,Sophomore,Female,Asian,Yes,Yes,2,3,3,3,2,None,"Free food or swag, I saw it on social media, I saw it on a poster or flyer, My friends encouraged me to go","Environmental issues, Civic Engagement, Student Wellness","Interactive events, Social events, Speakers and talks",,,,,,,
2/4/19 21:04,First-year,Male,Asian,Yes,Yes,1,3,3,3,3,None,"Free food or swag, My friends encouraged me to go","Free speech, Affordability, Student Wellness",Social events,Is it possible to make an RFIP (?) that lets us into all Housing Dorms?,,,,,,
2/1/19 15:38,Sophomore,Male,Asian,Yes,Yes,1,1,3,2,1,None,Not applicable,"Affordability, Free speech, Career readiness","Speakers and talks, Social events, Discussions and seminars, Interactive events",,,,,,,
2/4/19 19:54,Sophomore,Male,Asian,Yes,Yes,5,2,3,2,3,6-10 times,"Free food or swag, I was interested in a subject or area, I saw it on social media, It seemed fun, My friends encouraged me to go","Academic challenges, Mental health, Student Wellness",Speakers and talks,,,,,,,
3/5/19 12:49,Sophomore,Male,Asian,Yes,Yes,1,1,3,3,1,None,"Free food or swag, I was interested in a subject or area, Personal or professional development, It seemed fun","Diversity, Mental health, Affordability","Interactive events, Social events, Discussions and seminars, Speakers and talks",,,,,,,
3/5/19 12:53,Junior,Male,"Asian, White",Yes,Yes,1,5,3,3,2,3-5 times,"Free food or swag, I was interested in a subject or area, It seemed fun","Career readiness, Mental health, Affordability",Social events,,,,,,,
2/2/19 16:56,First-year,Female,Black or African American,Yes,Yes,1,3,3,4,3,None,Not applicable,"Campus civility, Free speech, Mental health, Connection to campus, Academic challenges, Career readiness, Diversity","Social events, Discussions and seminars, Interactive events","thanks for letting me share!
",,,,,,
2/6/19 18:21,First-year,Female,Black or African American,Yes,Yes,3,3,3,3,1,1-2 times,Free food or swag,"Diversity, Career readiness, Mental health","Interactive events, QnA Forums, Discussions and seminars",,,,,,,
3/5/19 17:09,First-year,Female,Black or African American,Yes,Yes,1,1,1,1,1,None,Free food or swag,"Diversity, Environmental issues, Connection to campus","Social events, Training and informationals",,,,,,,
2/1/19 23:31,Junior,Female,Black or African American,Yes,Yes,4,4,4,4,3,3-5 times,Free food or swag,"Affordability, Academic challenges, Diversity","QnA Forums, Social events, Training and informationals",,,,,,,
2/5/19 12:03,Junior,Female,Black or African American,Yes,Yes,3,3,3,2,2,1-2 times,"Free food or swag, I was interested in a subject or area, It seemed fun, My friends encouraged me to go","Diversity, Career readiness, Connection to campus, Student Wellness","Interactive events, Training and informationals, Discussions and seminars",,,,,,,
1/30/19 17:18,Senior,Female,Black or African American,Yes,Yes,5,3,4,3,3,More than 10,"Personal or professional development, Free food or swag","Affordability, Free speech, Mental health, Career readiness","Speakers and talks, Service events",,,,,,,
2/5/19 12:14,Senior,Female,Black or African American,Yes,Yes,1,2,3,3,1,None,"Free food or swag, I was interested in a subject or area","Diversity, Mental health","Interactive events, Training and informationals",,,,,,,
3/5/19 12:47,Senior,Female,Black or African American,Yes,Yes,5,4,3,4,3,3-5 times,"Free food or swag, Personal or professional development, It seemed fun, My friends encouraged me to go","Diversity, Mental health, Civic Engagement","Interactive events, Social events, Service events, Speakers and talks",,,,,,,
2/5/19 12:15,Sophomore,Female,Black or African American,Yes,Yes,4,4,3,3,4,1-2 times,"Free food or swag, I saw it on social media, I saw it on a poster or flyer, My friends encouraged me to go","Diversity, Mental health, Student Wellness","Interactive events, Social events, Speakers and talks",I would love for student gov to reach out more to the black community,,,,,,
2/2/19 21:15,First-year,Male,Black or African American,Yes,Yes,3,4,3,2,3,3-5 times,"It seemed fun, My friends encouraged me to go, I saw it on social media, Personal or professional development, I saw it on a poster or flyer, Free food or swag","Affordability, Campus civility, Civic Engagement, Connection to campus, Academic challenges, Career readiness, Diversity","QnA Forums, Social events, Discussions and seminars, Interactive events",,,,,,,
2/2/19 15:24,Sophomore,Female,"Black or African American, Hispanic/Latino",Yes,Yes,5,3,4,3,1,1-2 times,Free food or swag,"Affordability, Civic Engagement, Mental health, Diversity, Student Wellness","Service events, Social events, Interactive events",,,,,,,
3/5/19 17:15,First-year,Female,"Black or African American, White",Yes,Yes,3,4,4,4,1,None,Not applicable,"Academic challenges, Mental health, Affordability","Social events, Training and informationals","There is not a lot of awareness, I don't hear much about student government",,,,,,
2/2/19 21:27,First-year,Female,Hispanic/Latino,Yes,Yes,2,3,3,3,3,3-5 times,My friends encouraged me to go,"Campus civility, Environmental issues, Diversity, Student Wellness","Social events, Interactive events",,,,,,,
2/4/19 21:28,First-year,Female,Hispanic/Latino,Yes,Yes,5,1,5,1,1,1-2 times,Free food or swag,"Diversity, Mental health, Civic Engagement",Social events,,,,,,,
2/6/19 19:15,Junior,Female,Hispanic/Latino,Yes,Yes,2,2,3,3,2,None,"Free food or swag, I was interested in a subject or area, Personal or professional development, It seemed fun, My friends encouraged me to go","Diversity, Career readiness, Student Wellness","Interactive events, Social events, Training and informationals, Speakers and talks",,,,,,,
2/4/19 21:14,Sophomore,Female,Hispanic/Latino,Yes,Yes,2,1,3,3,3,1-2 times,"Free food or swag, I was interested in a subject or area","Diversity, Mental health, Affordability, Student Wellness","Interactive events, Social events, Speakers and talks",,,,,,,
1/30/19 17:20,Junior,Female,Middle Eastern/North African,Yes,Yes,2,1,2,3,2,None,Not applicable,"Mental health, Environmental issues, Diversity","Speakers and talks, Service events, Training and informationals",,,,,,,
2/4/19 20:31,Sophomore,Female,Middle Eastern/North African,Yes,Yes,1,3,5,4,3,1-2 times,"Free food or swag, I was interested in a subject or area, I saw it on social media, Personal or professional development","Diversity, Mental health, Connection to campus, Student Wellness","Interactive events, Social events, Speakers and talks",,,,,,,
1/30/19 17:14,First-year,Female,White,Yes,Yes,5,5,5,5,5,1-2 times,"It seemed fun, I saw it on social media, Free food or swag","Campus civility, Career readiness, Student Wellness","Social events, Interactive events",,,,,,,
1/30/19 17:33,First-year,Female,White,Yes,Yes,4,3,4,3,3,1-2 times,"I saw it on social media, Free food or swag","Mental health, Connection to campus, Diversity","Speakers and talks, Social events, Interactive events",,,,,,,
1/30/19 17:34,First-year,Female,White,Yes,Yes,3,3,3,5,3,1-2 times,Not applicable,"Mental health, Connection to campus, Diversity","Speakers and talks, Service events, Social events",,,,,,,
1/31/19 18:13,First-year,Female,White,Yes,Yes,4,5,5,3,4,6-10 times,i'm in student gov,"Affordability, Civic Engagement, Mental health","Speakers and talks, Service events, Social events",,,,,,,
2/1/19 15:37,First-year,Female,White,Yes,Yes,4,4,4,4,5,More than 10,"It seemed fun, I saw it on a poster or flyer","Mental health, Environmental issues","Speakers and talks, Service events, Social events, Training and informationals",,,,,,,
2/1/19 15:52,First-year,Female,White,Yes,Yes,3,2,3,2,1,None,Not applicable,"Career readiness, Diversity","Speakers and talks, QnA Forums, Training and informationals",,,,,,,
2/1/19 16:18,First-year,Female,White,Yes,Yes,3,3,4,4,3,None,Not applicable,"Affordability, Civic Engagement, Connection to campus","Service events, Social events, Interactive events",,,,,,,
2/2/19 15:46,First-year,Female,White,Yes,Yes,5,2,3,3,3,None,Not applicable,"Affordability, Campus civility, Mental health, Connection to campus, Career readiness, Environmental issues, Diversity, Student Wellness",,,,,,,,
2/2/19 16:49,First-year,Female,White,Yes,Yes,1,3,3,3,2,None,Not applicable,"Affordability, Environmental issues, Diversity","Speakers and talks, Interactive events",,,,,,,
2/2/19 21:15,First-year,Female,White,Yes,Yes,5,2,4,2,2,None,Not applicable,Environmental issues,"Speakers and talks, Discussions and seminars",,,,,,,
2/2/19 21:22,First-year,Female,White,Yes,Yes,1,2,3,3,1,None,Not applicable,"Affordability, Career readiness, Environmental issues","Speakers and talks, Interactive events",,,,,,,
2/4/19 20:11,First-year,Female,White,Yes,Yes,1,2,2,2,1,None,I was interested in a subject or area,Academic challenges,Discussions and seminars,,,,,,,
2/4/19 21:21,First-year,Female,White,Yes,Yes,5,3,4,4,4,None,"Free food or swag, I was interested in a subject or area, It seemed fun","Environmental issues, Free speech, Affordability","Interactive events, Service events, Speakers and talks",,,,,,,
2/5/19 12:08,First-year,Female,White,Yes,Yes,1,3,3,3,2,1-2 times,"Free food or swag, I saw it on social media, It seemed fun, My friends encouraged me to go","Mental health, Affordability, Student Wellness","Interactive events, Social events",,,,,,,
2/6/19 18:33,First-year,Female,White,Yes,Yes,4,2,3,3,2,None,Free food or swag,"Diversity, Career readiness, Civic Engagement, Student Wellness","Social events, Discussions and seminars, Speakers and talks",,,,,,,
2/6/19 18:34,First-year,Female,White,Yes,Yes,1,3,4,4,3,None,"Free food or swag, I was interested in a subject or area, I saw it on social media, It seemed fun","Diversity, Mental health, Free speech","Interactive events, Social events, Service events",,,,,,,
2/6/19 19:19,First-year,Female,White,Yes,Yes,2,3,3,3,2,None,"Free food or swag, I was interested in a subject or area, Personal or professional development, It seemed fun, My friends encouraged me to go","Connection to campus, Civic Engagement, Student Wellness","Social events, Service events, Speakers and talks",,,,,,,
3/5/19 12:42,First-year,Female,White,Yes,Yes,1,3,4,4,2,None,"Free food or swag, I was interested in a subject or area, I saw it on social media, It seemed fun, My friends encouraged me to go","Mental health, Free speech, Civic Engagement","Interactive events, Social events, Speakers and talks",,,,,,,
2/1/19 15:53,Junior,Female,White,Yes,Yes,4,4,4,3,2,3-5 times,"It seemed fun, I saw it on social media, I saw it on a poster or flyer, Free food or swag","Affordability, Mental health","Social events, Discussions and seminars",,,,,,,
2/1/19 16:17,Junior,Female,White,Yes,Yes,1,2,5,5,3,1-2 times,It seemed fun,"Affordability, Mental health, Academic challenges","Speakers and talks, Social events, Interactive events",,,,,,,
2/6/19 18:18,Junior,Female,White,Yes,Yes,3,3,2,4,1,1-2 times,My friends encouraged me to go,Environmental issues,Speakers and talks,,,,,,,
2/10/19 20:06,Junior,Female,White,Yes,Yes,2,2,3,3,2,1-2 times,Photograph for yearbook,"Diversity, Environmental issues, Free speech","Social events, Training and informationals, Speakers and talks",,,,,,,
2/1/19 16:12,Senior,Female,White,Yes,Yes,3,3,4,4,3,3-5 times,"It seemed fun, Personal or professional development","Affordability, Civic Engagement, Academic challenges","Speakers and talks, QnA Forums, Service events",,,,,,,
